record_id,date,company,ticker,sector,provider,currency,share_price,market_cap,revenue,portfolio_value,ingestion_timestamp
3003,2026-08-16,Apple Inc.,AAPL,Technology,Provider_C,USD,692.88,1861198801036.0,50042062191.0,419797219.0,2026-09-08 16:35:28
3004,2026-08-16,Apple Inc.,AAPL,Technology,Provider_D,USD,693.3,1862324728927.0,50072335020.0,420051174.0,2026-09-08 10:30:38
3129,2026-08-16,Bank of America,BAC,Financials,Provider_A,USD,62.77,358836127164.0,173450441833.0,37696367.0,2026-09-08 11:43:40
3130,2026-08-16,Bank of America,BAC,Financials,Provider_B,USD,62.74,-358613889288.0,173343018820.0,37673021.0,2026-09-08 05:37:27
3131,2026-08-16,Bank of America,BAC,Financials,Provider_C,USD,62.95,359865936957.0,173948220485.0,37804550.0,2026-09-08 11:35:33
3132,2026-08-16,Bank of America,BAC,Financials,Provider_D,USD,62.96,359901700486.0,173965507484.0,37808307.0,2026-09-08 18:20:15
3137,2026-08-16,Berkshire Hathaway,BRK.B,Financials,Provider_A,USD,513.45,1783772314895.0,41244038071.0,218228727.0,2026-09-08 17:35:43
3138,2026-08-16,Berkshire Hathaway,BRK.B,Financials,Provider_B,USD,514.75,1788281540122.0,41348299504.0,218780391.0,2026-09-08 02:18:34
3139,2026-08-16,Berkshire Hathaway,BRK.B,Financials,Provider_C,USD,513.45,1783777662089.0,41244161708.0,218229381.0,2026-09-08 18:35:13
3140,2026-08-16,Berkshire Hathaway,BRK.B,Financials,Provider_D,USD,515.14,1789666975081.0,41380333263.0,218949886.0,2026-09-08 12:10:24
3157,2026-08-16,Boeing Co.,BA,Industrials,Provider_A,USD,589.3,719036338323.0,267795808645.0,79968992.0,2026-09-08 23:56:17
3158,2026-08-16,Boeing Co.,BA,Industrials,Provider_B,USD,591.85,722141061463.0,268952122728.0,80314290.0,2026-09-08 05:21:19
3159,2026-08-16,Boeing Co.,BA,Industrials,Provider_C,USD,591.26,721418702187.0,268683089334.0,80233952.0,2026-09-08 16:53:53
3160,2026-08-16,Boeing Co.,BA,Industrials,Provider_D,USD,591.25,721406597691.0,268678581171.0,80232605.0,2026-09-08 16:24:38
3065,2026-08-16,Broadcom Inc.,AVGO,Technology,Provider_A,USD,656.77,1320612262593.0,298225560673.0,130553368.0,2026-09-08 07:45:58
3066,2026-08-16,Broadcom Inc.,AVGO,Technology,Provider_B,USD,-657.7,1322467580489.0,298644535444.0,130736781.0,2026-09-08 00:55:53
3067,2026-08-16,Broadcom Inc.,AVGO,Technology,Provider_C,USD,656.44,1319940976541.0,298073968366.0,130487006.0,2026-09-08 18:55:52
3068,2026-08-16,Broadcom Inc.,AVGO,Technology,Provider_D,USD,657.41,1321901533839.0,298516708689.0,130680823.0,2026-09-08 05:55:15
3161,2026-08-16,Caterpillar Inc.,CAT,Industrials,Provider_A,USD,327.32,3379579691267.0,327890037485.0,501970545.0,2026-09-08 18:52:21
3162,2026-08-16,Caterpillar Inc.,CAT,Industrials,Provider_B,USD,326.73,3373523333944.0,327302443935.0,501070991.0,2026-09-08 17:03:14
3163,2026-08-16,Caterpillar Inc.,CAT,Industrials,Provider_C,USD,328.14,3388099656226.0,328716652593.0,503236019.0,2026-09-08 07:34:39
3164,2026-08-16,Caterpillar Inc.,CAT,Industrials,Provider_D,USD,327.66,3383147404118.0,328236180381.0,502500459.0,2026-09-08 04:34:15
3053,2026-08-16,Chevron Corp.,CVX,Energy,Provider_A,USD,222.38,3981041937592.0,395898392227.0,460954011.0,2026-09-08 19:45:13
3054,2026-08-16,Chevron Corp.,CVX,Energy,Provider_B,USD,221.25,3960762179487.0,393881652952.0,458605873.0,2026-09-08 08:13:21
3055,2026-08-16,Chevron Corp.,CVX,Energy,Provider_C,USD,222.21,3978035076060.0,395599372105.0,460605855.0,2026-09-08 01:31:32
3056,2026-08-16,Chevron Corp.,CVX,Energy,Provider_D,USD,221.35,3962618449586.0,394066251447.0,458820806.0,2026-09-08 17:17:07
3093,2026-08-16,Cisco Systems,CSCO,Technology,Provider_A,USD,73.98,883218649074.0,119817374914.0,180064778.0,2026-09-08 12:16:06
3094,2026-08-16,Cisco Systems,CSCO,Technology,Provider_B,USD,74.02,883692880134.0,119881709064.0,180161461.0,2026-09-08 07:22:48
3095,2026-08-16,Cisco Systems,CSCO,Technology,Provider_C,USD,73.8,881098367288.0,119529737648.0,179632509.0,2026-09-08 08:38:36
3096,2026-08-16,Cisco Systems,CSCO,Technology,Provider_D,USD,74.11,884796296683.0,120031398469.0,180386418.0,2026-09-08 13:33:37
3041,2026-08-16,Coca-Cola,KO,Consumer,Provider_A,USD,,2818687658618.0,215539202872.0,431638635.0,2026-09-08 21:54:27
3042,2026-08-16,Coca-Cola,KO,Consumer,Provider_B,USD,446.74,2825112545519.0,216030500657.0,432622507.0,2026-09-08 09:09:05
3043,2026-08-16,Coca-Cola,KO,Consumer,Provider_C,USD,446.12,2821226604066.0,215733350768.0,432027435.0,2026-09-08 10:37:41
3044,2026-08-16,Coca-Cola,KO,Consumer,Provider_D,USD,444.27,2809533675491.0,214839216756.0,430236843.0,2026-09-08 22:02:13
3189,2026-08-16,Comcast,CMCSA,Communication,Provider_A,USD,607.73,367787469705.0,174032528828.0,25168078.0,2026-09-08 06:32:55
3190,2026-08-16,Comcast,CMCSA,Communication,Provider_B,USD,606.33,366943033336.0,173632951874.0,25110293.0,2026-09-08 16:55:30
3191,2026-08-16,Comcast,CMCSA,Communication,Provider_C,USD,606.43,367004059609.0,173661828760.0,25114469.0,2026-09-08 14:45:25
3192,2026-08-16,Comcast,CMCSA,Communication,Provider_D,USD,607.26,367506606417.0,173899627758.0,25148859.0,2026-09-08 07:25:40
3149,2026-08-16,ConocoPhillips,COP,Energy,Provider_A,USD,291.26,206969891958.0,447553862393.0,17118810.0,2026-09-08 01:42:36
3150,2026-08-16,ConocoPhillips,COP,Energy,Provider_B,USD,290.5,206426631419.0,446379110113.0,17073876.0,2026-09-08 02:20:55
3151,2026-08-16,ConocoPhillips,COP,Energy,Provider_C,USD,291.84,207379213827.0,448438984289.0,17152666.0,2026-09-08 12:59:57
3152,2026-08-16,ConocoPhillips,COP,Energy,Provider_D,USD,291.51,207141838762.0,447925681963.0,17133032.0,2026-09-08 16:50:52
3145,2026-08-16,Duke Energy,DUK,Utilities,Provider_A,USD,663.34,299824425957.0,391015612673.0,42263370.0,2026-09-08 20:49:31
3146,2026-08-16,Duke Energy,DUK,Utilities,Provider_B,USD,662.85,299601420257.0,390724780097.0,42231935.0,2026-09-08 13:37:36
3147,2026-08-16,Duke Energy,DUK,Utilities,Provider_C,USD,661.88,299162560796.0,390152442135.0,,2026-09-08 00:13:17
3148,2026-08-16,Duke Energy,DUK,Utilities,Provider_D,USD,663.25,299785696253.0,,42257911.0,2026-09-08 14:02:01
3049,2026-08-16,Exxon Mobil,XOM,Energy,Provider_A,USD,45.21,1399095658738.0,96176089628.0,261884084.0,2026-09-08 19:07:00
3050,2026-08-16,Exxon Mobil,XOM,Energy,Provider_B,USD,45.22,1590557934404.7793,96185106960.0,261908637.0,2026-09-08 23:42:55
3051,2026-08-16,Exxon Mobil,XOM,Energy,Provider_C,USD,45.08,1394884328534.0,95886596005.0,261095803.0,2026-09-08 01:08:03
3052,2026-08-16,Exxon Mobil,XOM,Energy,Provider_D,USD,45.25,1400237975851.0,96254614346.0,262097904.0,2026-09-08 19:07:57
3121,2026-08-16,Goldman Sachs,GS,Financials,Provider_A,USD,703.58,5405130491833.494,100408642048.0,674575522.0,2026-09-08 15:58:29
3122,2026-08-16,Goldman Sachs,GS,Financials,Provider_B,USD,704.48,3778334261823.0,100537417571.0,675440675.0,2026-09-08 20:51:16
3123,2026-08-16,Goldman Sachs,GS,Financials,Provider_C,USD,701.79,3763903719945.0,100153436347.0,672860973.0,2026-09-08 11:00:37
3124,2026-08-16,Goldman Sachs,GS,Financials,Provider_D,USD,702.52,3767804246821.0,100257225179.0,673558258.0,2026-09-08 22:39:45
3173,2026-08-16,Home Depot,HD,Consumer,Provider_A,USD,276.42,1335571902558.0,179277669404.0,275788535.0,2026-09-08 10:05:29
3174,2026-08-16,Home Depot,HD,Consumer,Provider_B,USD,276.17,1334402794159.0,179120736611.0,275547121.0,2026-09-08 16:40:37
3175,2026-08-16,Home Depot,HD,Consumer,Provider_C,USD,278.01,1343259130169.0,180309548143.0,277375907.0,2026-09-08 23:35:46
3176,2026-08-16,Home Depot,HD,Consumer,Provider_D,USD,277.29,1339776405959.0,179842052025.0,276656743.0,2026-09-08 10:50:51
3085,2026-08-16,Intel Corp.,INTC,Technology,Provider_A,USD,183.67,2205145155354.0,208352841551.0,328870403.0,2026-09-08 23:53:15
3086,2026-08-16,Intel Corp.,INTC,Technology,Provider_B,USD,183.49,2202972094338.0,208147520175.0,328546317.0,2026-09-08 22:03:34
3087,2026-08-16,Intel Corp.,INTC,Technology,Provider_C,USD,183.31,2200765987424.0,207939076462.0,328217303.0,2026-09-08 17:13:42
3088,2026-08-16,Intel Corp.,INTC,Technology,Provider_D,USD,183.66,2204959098561.0,208335262000.0,328842655.0,2026-09-08 07:26:35
3029,2026-08-16,JPMorgan Chase,JPM,Financials,Provider_A,USD,730.33,2167528481903.0,165449189023.0,490116734.0,2026-09-08 16:04:54
3030,2026-08-16,JPMorgan Chase,JPM,Financials,Provider_B,USD,731.45,2170861681268.0,165703614807.0,,2026-09-08 10:52:07
3031,2026-08-16,JPMorgan Chase,JPM,Financials,Provider_C,USD,729.24,2164285726160.0,165201666874.0,489383489.0,2026-09-08 10:58:51
3032,2026-08-16,JPMorgan Chase,JPM,Financials,Provider_D,USD,731.0,2169518573910.0,165601094344.0,490566729.0,2026-09-08 05:34:53
3045,2026-08-16,Johnson & Johnson,JNJ,Healthcare,Provider_A,USD,567.45,1399324752401.0,292918416424.0,126293771.0,2026-09-08 07:35:15
3046,2026-08-16,Johnson & Johnson,JNJ,Healthcare,Provider_B,USD,566.45,1396865140816.0,292403549858.0,126071783.0,2026-09-08 05:17:45
3047,2026-08-16,Johnson & Johnson,JNJ,Healthcare,Provider_C,USD,568.61,1402174503747.0,-293514950324.0,126550971.0,2026-09-08 08:25:14
3048,2026-08-16,Johnson & Johnson,JNJ,Healthcare,Provider_D,USD,567.94,1400541264218.0,293173066901.0,126403565.0,2026-09-08 15:05:23
3153,2026-08-16,Lockheed Martin,LMT,Industrials,Provider_A,USD,478.59,3908345018030.0,140644754719.0,680474558.0,2026-09-08 04:07:37
3154,2026-08-16,Lockheed Martin,LMT,Industrials,Provider_B,USD,479.97,3919612708566.0,141050231094.0,682436355.0,2026-09-08 02:01:41
3155,2026-08-16,Lockheed Martin,LMT,Industrials,Provider_C,USD,479.01,3911776395142.0,140768235423.0,681071989.0,2026-09-08 20:02:06
3156,2026-08-16,Lockheed Martin,LMT,Industrials,Provider_D,USD,480.59,3924655087371.0,141231684914.0,683314274.0,2026-09-08 15:19:46
3177,2026-08-16,Lowe's,LOW,Consumer,Provider_A,USD,407.62,1025852107451.0,330075975991.0,155988836.0,2026-09-08 11:05:01
3178,2026-08-16,Lowe's,LOW,Consumer,Provider_B,USD,408.24,1027423200575.0,330581487549.0,156227733.0,2026-09-08 01:54:20
3179,2026-08-16,Lowe's,LOW,Consumer,Provider_C,USD,406.96,1024189979452.0,329541173248.0,155736097.0,2026-09-08 10:05:08
3180,2026-08-16,Lowe's,LOW,Consumer,Provider_D,USD,406.73,1023613478715.0,329355679606.0,155648435.0,2026-09-08 23:34:26
3061,2026-08-16,Mastercard Inc.,MA,Financials,Provider_A,USD,637.65,2008504059343.0,422364974035.0,327517768.0,2026-09-08 11:46:18
3062,2026-08-16,Mastercard Inc.,MA,Financials,Provider_B,USD,636.29,2004202658993.0,421460439719.0,326816358.0,2026-09-08 07:55:08
3063,2026-08-16,Mastercard Inc.,MA,Financials,Provider_C,USD,637.58,2008274593211.0,422316719985.0,327480350.0,2026-09-08 16:00:33
3064,2026-08-16,Mastercard Inc.,MA,Financials,Provider_D,USD,638.11,2009948404235.0,422668702918.0,327753291.0,2026-09-08 10:06:41
3101,2026-08-16,McDonald's,MCD,Consumer,Provider_A,USD,608.27,1225041532339.0,442968152940.0,76384348.0,2026-09-08 04:16:36
3102,2026-08-16,McDonald's,MCD,Consumer,Provider_B,USD,608.65,1225800778064.0,443242691940.0,76431689.0,2026-09-08 08:12:08
3103,2026-08-16,McDonald's,MCD,Consumer,Provider_C,USD,609.49,1227488902034.0,443853108107.0,76536948.0,2026-09-08 11:49:27
3104,2026-08-16,McDonald's,MCD,Consumer,Provider_D,USD,608.77,1226044498723.0,443330819964.0,76446886.0,2026-09-08 04:22:30
3113,2026-08-16,Merck & Co.,MRK,Healthcare,Provider_A,USD,162.1,1987723062811.0,58264848389.0,309740039.0,2026-09-08 18:15:06
3114,2026-08-16,Merck & Co.,MRK,Healthcare,Provider_B,USD,162.25,1989518913197.0,,310019880.0,2026-09-08 06:03:43
3115,2026-08-16,Merck & Co.,MRK,Healthcare,Provider_C,USD,162.82,,58522948453.0,311112117.0,2026-09-08 04:52:51
3116,2026-08-16,Merck & Co.,MRK,Healthcare,Provider_D,USD,162.8,1996313160948.0,58516644414.0,311078605.0,2026-09-08 11:12:08
3021,2026-08-16,Meta Platforms,META,Communication,Provider_A,USD,331.24,1724188252302.0,292617178175.0,418870739.0,2026-09-08 07:30:16
3022,2026-08-16,Meta Platforms,META,Communication,Provider_B,USD,331.18,1723879658189.0,292564805739.0,418795770.0,2026-09-08 17:00:23
3023,2026-08-16,Meta Platforms,META,Communication,Provider_C,USD,331.95,1727898177896.0,293246800815.0,419772020.0,2026-09-08 06:57:33
3024,2026-08-16,Meta Platforms,META,Communication,Provider_D,USD,331.56,1725864591394.0,292901674728.0,419277985.0,2026-09-08 16:46:23
3005,2026-08-16,Microsoft Corp.,MSFT,Technology,Provider_A,USD,669.54,3045873751114.0,65058735850.0,671354475.0,2026-09-08 20:41:09
3006,2026-08-16,Microsoft Corp.,MSFT,Technology,Provider_B,USD,223.52,3050609508179.0,65159889868.0,672398304.0,2026-09-08 23:01:43
3007,2026-08-16,Microsoft Corp.,MSFT,Technology,Provider_C,USD,223.79,3054314983676.0,65239037453.0,673215044.0,2026-09-08 00:42:34
3008,2026-08-16,Microsoft Corp.,MSFT,Technology,Provider_D,USD,223.73,3053496006443.0,65221544402.0,673034530.0,2026-09-08 12:13:51
3125,2026-08-16,Morgan Stanley,MS,Financials,Provider_A,USD,72.02,1923333863610.0,229920534050.0,124297529.0,2026-09-08 08:07:22
3126,2026-08-16,Morgan Stanley,MS,Financials,Provider_B,USD,72.1,1925561574256.0,230186840608.0,124441497.0,2026-09-08 18:50:16
3127,2026-08-16,Morgan Stanley,MS,Financials,Provider_C,USD,72.32,1931440884978.0,230889669320.0,124821454.0,2026-09-08 19:00:50
3128,2026-08-16,Morgan Stanley,MS,Financials,Provider_D,USD,72.23,1928828776233.0,230577410773.0,124652644.0,2026-09-08 01:45:42
3009,2026-08-16,NVIDIA Corp.,NVDA,Technology,Provider_A,USD,217.83,211714156947.0,257465141678.0,46814171.0,2026-09-08 02:11:59
3010,2026-08-16,NVIDIA Corp.,NVDA,Technology,Provider_B,USD,546.175,212339539495.0,258225668081.0,46952455.0,2026-09-08 18:25:17
3011,2026-08-16,NVIDIA Corp.,NVDA,Technology,Provider_C,USD,217.5,211398319360.0,257081052251.0,46744333.0,2026-09-08 07:07:20
3012,2026-08-16,NVIDIA Corp.,NVDA,Technology,Provider_D,USD,217.75,211639479727.0,257374326867.0,46797658.0,2026-09-08 17:17:22
3073,2026-08-16,Netflix Inc.,NFLX,Communication,Provider_A,USD,261.79,1710368071255.0,140064786126.0,246150631.0,2026-09-08 07:07:17
3074,2026-08-16,Netflix Inc.,NFLX,Communication,Provider_B,USD,262.36,1714073056569.0,140368193319.0,246683841.0,2026-09-08 03:14:18
3075,2026-08-16,Netflix Inc.,NFLX,Communication,Provider_C,USD,262.5,1714985987593.0,140442954705.0,246815227.0,2026-09-08 16:14:27
3076,2026-08-16,Netflix Inc.,NFLX,Communication,Provider_D,USD,262.08,1712281354017.0,140221467922.0,246425985.0,2026-09-08 11:45:26
3141,2026-08-16,NextEra Energy,NEE,Utilities,Provider_A,USD,47.48,2639694043329.0,415608072759.0,129754178.0,2026-09-08 12:59:27
3142,2026-08-16,NextEra Energy,NEE,Utilities,Provider_B,USD,47.55,2643880727722.0,416267247573.0,129959975.0,2026-09-08 01:36:47
3143,2026-08-16,NextEra Energy,NEE,Utilities,Provider_C,USD,47.51,2641340914630.0,415867365312.0,129835130.0,2026-09-08 17:40:35
3144,2026-08-16,NextEra Energy,NEE,Utilities,Provider_D,USD,47.34,2631887951522.0,414379038364.0,129370470.0,2026-09-08 02:21:00
3105,2026-08-16,Nike Inc.,NKE,Consumer,Provider_A,USD,404.05,1107459620470.0,,34244092.0,2026-09-08 09:00:15
3106,2026-08-16,Nike Inc.,NKE,Consumer,Provider_B,USD,402.81,1104066980618.0,358805566754.0,34139187.0,2026-09-08 04:59:25
3107,2026-08-16,Nike Inc.,NKE,Consumer,Provider_C,USD,401.86,1101470866171.0,-357961867656.0,34058912.0,2026-09-08 15:08:47
3108,2026-08-16,Nike Inc.,NKE,Consumer,Provider_D,USD,403.09,1104835326808.0,359055267990.0,34162945.0,2026-09-08 19:26:44
3069,2026-08-16,Oracle Corp.,ORCL,Technology,Provider_A,USD,545.18,1540773739801.0,368881149067.0,123231767.0,2026-09-08 19:08:29
3070,2026-08-16,Oracle Corp.,ORCL,Technology,Provider_B,USD,542.82,1534104732942.0,367284502623.0,122698377.0,2026-09-08 17:17:24
3071,2026-08-16,Oracle Corp.,ORCL,Technology,Provider_C,USD,544.64,1539256350970.0,368517866568.0,123110405.0,2026-09-08 02:14:41
3072,2026-08-16,Oracle Corp.,ORCL,Technology,Provider_D,USD,544.9,1539980235198.0,368691173809.0,123168302.0,2026-09-08 06:22:26
3097,2026-08-16,PepsiCo,PEP,Consumer,Provider_A,USD,239.18,3338874471800.0,409158814919.0,374122167.0,2026-09-08 02:29:37
3098,2026-08-16,PepsiCo,PEP,Consumer,Provider_B,USD,239.22,3339552175434.0,409241863388.0,374198104.0,2026-09-08 04:12:10
3099,2026-08-16,PepsiCo,PEP,Consumer,Provider_C,USD,238.61,3331037564361.0,408198449446.0,373244038.0,2026-09-08 03:59:55
3100,2026-08-16,PepsiCo,PEP,Consumer,Provider_D,USD,242.37,3337299173352.0,408965771648.0,373945654.0,2026-09-08 22:01:31
3109,2026-08-16,Pfizer Inc.,PFE,Healthcare,Provider_A,USD,229.35,3735899668790.0,200075294288.0,198182092.0,2026-09-08 02:27:04
3110,2026-08-16,Pfizer Inc.,PFE,Healthcare,Provider_B,USD,229.06,3731148314842.0,199820836561.0,197930042.0,2026-09-08 22:08:30
3111,2026-08-16,Pfizer Inc.,PFE,Healthcare,Provider_C,USD,229.03,3730607586896.0,199791877993.0,197901357.0,2026-09-08 01:31:33
3112,2026-08-16,Pfizer Inc.,PFE,Healthcare,Provider_D,USD,229.16,3732749946873.0,199906611616.0,198015005.0,2026-09-08 15:18:31
3057,2026-08-16,Procter & Gamble,PG,Consumer,Provider_A,USD,703.38,3140325378064.0,65536540753.0,680017596.0,2026-09-08 07:05:38
3058,2026-08-16,Procter & Gamble,PG,Consumer,Provider_B,USD,702.87,3138072984820.0,65489534777.0,679529854.0,2026-09-08 05:25:10
3059,2026-08-16,Procter & Gamble,PG,Consumer,Provider_C,USD,703.1,3139078787917.0,65510525231.0,679747655.0,2026-09-08 10:56:27
3060,2026-08-16,Procter & Gamble,PG,Consumer,Provider_D,USD,702.65,3137066487979.0,65468529845.0,679311904.0,2026-09-08 02:30:00
3193,2026-08-16,Qualcomm,QCOM,Technology,Provider_A,USD,459.02,2441055831658.0,60177429746.0,101942406.0,2026-09-08 08:31:19
3194,2026-08-16,Qualcomm,QCOM,Technology,Provider_B,USD,458.43,2437872063339.0,60098942809.0,101809447.0,2026-09-08 23:15:01
3195,2026-08-16,Qualcomm,QCOM,Technology,Provider_C,USD,459.73,2444805457182.0,60269866315.0,102098997.0,2026-09-08 21:56:36
3196,2026-08-16,Qualcomm,QCOM,Technology,Provider_D,USD,459.54,2443820933977.0,60245595639.0,102057882.0,2026-09-08 04:25:15
3081,2026-08-16,Salesforce Inc.,CRM,Technology,Provider_A,USD,570.79,3266013988328.0,55565387897.0,691714199.0,2026-09-08 22:59:14
3082,2026-08-16,Salesforce Inc.,CRM,Technology,Provider_B,USD,570.41,3263801148629.0,55527740386.0,691245539.0,2026-09-08 09:54:04
3083,2026-08-16,Salesforce Inc.,CRM,Technology,Provider_C,USD,570.19,3262561718314.0,55506653696.0,690983038.0,2026-09-08 19:51:17
3084,2026-08-16,Salesforce Inc.,CRM,Technology,Provider_D,USD,571.39,3269409208807.0,55623151502.0,692433278.0,2026-09-08 11:50:57
3025,2026-08-16,Tesla Inc.,TSLA,Automotive,Provider_A,USD,428.75,3227042119941.0,185801940416.0,689234910.0,2026-09-08 07:53:58
3026,2026-08-16,Tesla Inc.,TSLA,Automotive,Provider_B,USD,427.36,3216644901707.0,185203304497.0,687014261.0,2026-09-08 05:36:32
3027,2026-08-16,Tesla Inc.,TSLA,Automotive,Provider_C,USD,428.33,3223896448504.0,185620823518.0,688563054.0,2026-09-08 14:57:17
3028,2026-08-16,Tesla Inc.,TSLA,Automotive,Provider_D,USD,427.66,,185332158133.0,687492246.0,2026-09-08 00:52:57
3197,2026-08-16,Texas Instruments,TXN,Technology,Provider_A,USD,141.69,3666482487008.0,311875942713.0,737269930.0,2026-09-08 15:14:17
3198,2026-08-16,Texas Instruments,TXN,Technology,Provider_B,USD,141.66,3665572932224.0,311798574757.0,737087033.0,2026-09-08 06:15:43
3199,2026-08-16,Texas Instruments,TXN,Technology,Provider_C,USD,141.86,3670723440436.0,312236683928.0,738122717.0,2026-09-08 18:27:44
3200,2026-08-16,Texas Instruments,TXN,Technology,Provider_D,USD,141.57,3663158431809.0,311593194097.0,736601517.0,2026-09-08 07:55:53
3169,2026-08-16,UPS,UPS,Industrials,Provider_A,USD,131.33,2105924844391.0,96063592397.0,246082469.0,2026-09-08 11:08:32
3170,2026-08-16,UPS,UPS,Industrials,Provider_B,USD,131.28,2626121292361.026,96024304752.0,245981828.0,2026-09-08 14:28:10
3171,2026-08-16,UPS,UPS,Industrials,Provider_C,USD,131.08,2101896536406.0,95879837627.0,245611752.0,2026-09-08 22:05:27
3172,2026-08-16,UPS,UPS,Industrials,Provider_D,USD,131.12,2102563160277.0,95910246254.0,245689648.0,2026-09-08 11:02:49
3165,2026-08-16,Union Pacific,UNP,Industrials,Provider_A,USD,127.85,3541722191637.0,378256906722.0,784766000.0,2026-09-08 05:34:13
3166,2026-08-16,Union Pacific,UNP,Industrials,Provider_B,USD,128.2,3551374599827.0,379287786579.0,786904757.0,2026-09-08 19:30:32
3167,2026-08-16,Union Pacific,UNP,Industrials,Provider_C,USD,128.09,3548446361790.0,378975049949.0,,2026-09-08 00:23:44
3168,2026-08-16,Union Pacific,UNP,Industrials,Provider_D,USD,128.02,3546550489032.0,378772570215.0,785835842.0,2026-09-08 23:32:59
7703,2026-08-16,Union Pacific,UNP,Industrials,Provider_D,USD,128.02,3546550489032.0,378772570215.0,785835842.0,2026-09-08 23:32:59
3185,2026-08-16,Verizon,VZ,Communication,Provider_A,USD,635.85,3873423301969.0,30256703580.0,205377844.0,2026-09-08 12:02:53
3186,2026-08-16,Verizon,VZ,Communication,Provider_B,USD,635.32,3870199074371.0,30231517978.0,205206888.0,2026-09-08 01:03:25
3187,2026-08-16,Verizon,VZ,Communication,Provider_C,USD,636.73,3878789798066.0,30298623213.0,205662388.0,2026-09-08 09:48:14
3188,2026-08-16,Verizon,VZ,Communication,Provider_D,USD,635.41,3870741500772.0,30235755066.0,205235649.0,2026-09-08 07:37:03
3033,2026-08-16,Visa Inc.,V,Financials,Provider_A,USD,131.41,1087520787919.0,76383380986.0,217097148.0,2026-09-08 09:08:03
3034,2026-08-16,Visa Inc.,V,Financials,Provider_B,USD,131.25,1086236207602.0,76293156882.0,216840713.0,2026-09-08 23:32:25
3035,2026-08-16,Visa Inc.,V,Financials,Provider_C,USD,131.05,-1084512491613.0,76172089537.0,216496614.0,2026-09-08 07:06:37
3036,2026-08-16,Visa Inc.,V,Financials,Provider_D,USD,130.84,1082797625198.0,76051643752.0,216154283.0,2026-09-08 03:16:11
3037,2026-08-16,Walmart Inc.,WMT,Consumer,Provider_A,USD,685.19,-1302113030653.0,45467427537.0,74250909.0,2026-09-08 00:24:11
3038,2026-08-16,Walmart Inc.,WMT,Consumer,Provider_B,USD,686.82,1305218386708.0,45575860943.0,74427987.0,2026-09-08 18:03:47
3039,2026-08-16,Walmart Inc.,WMT,Consumer,Provider_C,USD,684.74,1301260919309.0,45437673353.0,74202318.0,2026-09-08 09:53:33
3040,2026-08-16,Walmart Inc.,WMT,Consumer,Provider_D,USD,687.89,1307255783783.0,45647003157.0,74544166.0,2026-09-08 06:10:31
3133,2026-08-16,Wells Fargo,WFC,Financials,Provider_A,EUR,633.3,629980356301.0,11681521011.0,102520960.0,2026-09-08 07:22:24
3134,2026-08-16,Wells Fargo,WFC,Financials,Provider_B,USD,631.92,628608324912.0,11656079879.0,102297680.0,2026-09-08 14:31:36
3135,2026-08-16,Wells Fargo,WFC,Financials,Provider_C,USD,632.92,629602726088.0,11674518736.0,102459506.0,2026-09-08 13:12:06
3136,2026-08-16,Wells Fargo,WFC,Financials,Provider_D,USD,1899.87,629964152816.0,11681220555.0,102518323.0,2026-09-08 18:56:01
3289,2026-08-17,AMD,AMD,Technology,Provider_A,USD,106.65,1468220304396.0,403274044975.0,207972346.0,2026-09-08 22:40:56
3290,2026-08-17,AMD,AMD,Technology,Provider_B,USD,107.5,1468583807969.0,403373888000.0,208023836.0,2026-09-08 11:26:56
3291,2026-08-17,AMD,AMD,Technology,Provider_C,USD,106.9,1471639308073.0,404213137997.0,208456646.0,2026-09-08 05:11:11
3292,2026-08-17,AMD,AMD,Technology,Provider_D,USD,106.73,1469389031418.0,403595057614.0,208137896.0,2026-09-08 20:49:28
3381,2026-08-17,AT&T,T,Communication,Provider_A,USD,285.96,916888359622.0,381908768550.0,139004411.0,2026-09-08 05:50:53
3382,2026-08-17,AT&T,T,Communication,Provider_B,USD,287.18,920790567963.0,383534143729.0,139596003.0,2026-09-08 03:18:19
3383,2026-08-17,AT&T,T,Communication,Provider_C,USD,287.61,922149529657.0,384100187983.0,139802028.0,2026-09-08 01:49:35
3384,2026-08-17,AT&T,T,Communication,Provider_D,USD,287.07,920430038942.0,383383973653.0,139541345.0,2026-09-08 03:03:56
3317,2026-08-17,AbbVie Inc.,ABBV,Healthcare,Provider_A,USD,670.12,3904227245354.0,380365986362.0,339418194.0,2026-09-08 04:09:32
3318,2026-08-17,AbbVie Inc.,ABBV,Healthcare,Provider_B,USD,670.29,3905227843060.0,380463468734.0,339505182.0,2026-09-08 23:13:57
3319,2026-08-17,AbbVie Inc.,ABBV,Healthcare,Provider_C,GBP,670.0,3903554482113.0,380300442981.0,339359706.0,2026-09-08 23:16:12
3320,2026-08-17,AbbVie Inc.,ABBV,Healthcare,Provider_D,GBP,668.92,3897228750009.0,379684163963.0,338809772.0,2026-09-08 16:09:18
3277,2026-08-17,Adobe Inc.,ADBE,Technology,Provider_A,USD,36.78,3298551774415.3516,437466885019.0,178374502.0,2026-09-08 07:58:19
3278,2026-08-17,Adobe Inc.,ADBE,Technology,Provider_B,USD,36.84,2385818410057.0,438235380659.0,178687852.0,2026-09-08 09:51:21
3279,2026-08-17,Adobe Inc.,ADBE,Technology,Provider_C,USD,36.86,2386876472095.0,438429729156.0,178767096.0,2026-09-08 01:10:43
